,2017,2030,2017 (MO),2030 (MO),,,,,,,,,
7648,79.18,65.01,46.99,67.649,,,,,,,,,
7649,89.95,82.3,46.99,67.65,,,,,,,,,
7650,112.09,93.094,47,67.653,,,,,,,,,
7651,124.29,123.94,47,67.766,,,,,,,,,
7652,86.34,83.933,47.01,67.768,,,,,,,,,
7653,76.13,75.112,47.03,67.823,,,,,,,,,
7654,62.01,65.01,47.03,67.833,,,,,,,,,
7655,51.91,65.01,47.05,67.889,,,,,,,,,
7656,39.03,62.56,47.08,67.89,,,,,,,,,
7657,37.04,62.265,47.08,67.89,,,,,,,,,
7658,37.06,61.273,47.1,67.89,,,,,,,,,
7659,36.13,58.428,47.1,67.89,,,,,,,,,
7660,36.59,58.086,47.1,67.891,,,,,,,,,
7661,37.04,59.079,47.12,67.891,,,,,,,,,
7662,36.87,62.265,47.14,67.891,,,,,,,,,
7663,51.61,65.01,47.16,67.891,,,,,,,,,
7664,61.89,81.267,47.17,67.919,,,,,,,,,
7665,68.63,85.293,47.18,67.98,,,,,,,,,
7666,57.02,73.307,47.2,68.047,,,,,,,,,
7667,55.93,65.01,47.21,68.118,,,,,,,,,
7668,53.96,65.01,47.22,68.156,,,,,,,,,
7669,49.01,65.009,47.25,68.156,,,,,,,,,
7670,49.31,65.01,47.25,68.156,,,,,,,,,
7671,54,65.834,47.26,68.156,,,,,,,,,
7672,57.94,78.54,47.29,68.156,,,,,,,,,
7673,56.16,105.27,47.34,68.156,,,,,,,,,
7674,56.42,105.29,47.34,68.156,,,,,,,,,
7675,53.93,123.98,47.35,68.164,,,,,,,,,
7676,46.3,105.28,47.36,68.164,,,,,,,,,
7677,37.03,82.52,47.38,68.165,,,,,,,,,
7678,38.03,67.615,47.4,68.165,,,,,,,,,
7679,38.15,65.01,47.4,68.179,,,,,,,,,
7680,35.07,63.075,47.41,68.179,,,,,,,,,
7681,33.15,62.41,47.45,68.179,,,,,,,,,
7682,32.72,62.265,47.49,68.18,,,,,,,,,
7683,33.16,58.642,47.51,68.18,,,,,,,,,
7684,34.06,58.086,47.52,68.18,,,,,,,,,
7685,34.05,58.642,47.52,68.18,,,,,,,,,
7686,36.09,62.409,47.53,68.18,,,,,,,,,
7687,46.83,65.01,47.53,68.181,,,,,,,,,
7688,49.99,83.933,47.56,68.199,,,,,,,,,
7689,53.93,85.295,47.57,68.226,,,,,,,,,
7690,49.99,75.113,47.57,68.23,,,,,,,,,
7691,49.97,65.01,47.59,68.231,,,,,,,,,
7692,49.97,65.01,47.59,68.232,,,,,,,,,
7693,49.09,65.01,47.63,68.241,,,,,,,,,
7694,46.55,65.01,47.65,68.247,,,,,,,,,
7695,42.3,65.01,47.65,68.259,,,,,,,,,
7696,49.95,75.606,47.69,68.259,,,,,,,,,
7697,49.9,85.295,47.71,68.336,,,,,,,,,
7698,49.91,123.97,47.71,68.446,,,,,,,,,
7699,48.18,96.771,47.75,68.489,,,,,,,,,
7700,42.97,82.419,47.77,68.499,,,,,,,,,
7701,38.35,66.1,47.81,68.499,,,,,,,,,
7702,39.8,65.01,47.86,68.499,,,,,,,,,
7703,36.15,63.299,47.86,68.499,,,,,,,,,
7704,32.41,63.074,47.86,68.499,,,,,,,,,
7705,27.78,61.486,47.87,68.499,,,,,,,,,
7706,23.56,61.326,47.88,68.499,,,,,,,,,
7707,20.04,61.342,47.9,68.499,,,,,,,,,
7708,17.63,58.029,47.91,68.499,,,,,,,,,
7709,13.33,57.756,47.92,68.499,,,,,,,,,
7710,12.87,57.835,47.92,68.499,,,,,,,,,
7711,16.12,61.338,47.93,68.499,,,,,,,,,
7712,19.38,61.33,47.93,68.499,,,,,,,,,
7713,27.97,61.468,47.93,68.499,,,,,,,,,
7714,28.61,65.007,47.93,68.499,,,,,,,,,
7715,28.08,64.457,47.94,68.499,,,,,,,,,
7716,14.97,64.976,47.95,68.499,,,,,,,,,
7717,18.19,58.011,47.95,68.499,,,,,,,,,
7718,13.01,58.057,47.95,68.499,,,,,,,,,
7719,18.46,58.01,47.95,68.499,,,,,,,,,
7720,24.84,61.425,47.96,68.499,,,,,,,,,
7721,28.33,65.01,47.96,68.499,,,,,,,,,
7722,29.77,65.01,47.97,68.499,,,,,,,,,
7723,29.7,65.01,47.97,68.499,,,,,,,,,
7724,24.03,65.01,47.97,68.499,,,,,,,,,
7725,13.06,65.01,47.98,68.499,,,,,,,,,
7726,12.69,62.551,47.98,68.499,,,,,,,,,
7727,11.38,62.127,47.98,68.5,,,,,,,,,
7728,0.41,0,47.98,68.504,,,,,,,,,
7729,0.37,61.329,47.99,68.504,,,,,,,,,
7730,4.33,61.34,47.99,68.511,,,,,,,,,
7731,2.91,58.688,47.99,68.516,,,,,,,,,
7732,2.17,58.687,48,68.516,,,,,,,,,
7733,2.14,58.687,48,68.524,,,,,,,,,
7734,0.03,58.687,48,68.526,,,,,,,,,
7735,-0.03,61.24,48,68.527,,,,,,,,,
7736,0.04,61.319,48,68.527,,,,,,,,,
7737,5.08,61.334,48,68.544,,,,,,,,,
7738,23.49,61.87,48,68.544,,,,,,,,,
7739,12.77,61.869,48,68.91,,,,,,,,,
7740,21.94,62.412,48.01,68.935,,,,,,,,,
7741,12.5,66.892,48.03,68.939,,,,,,,,,
7742,9.09,61.325,48.04,69.051,,,,,,,,,
7743,5.09,61.374,48.04,69.08,,,,,,,,,
7744,9.63,61.964,48.04,69.089,,,,,,,,,
7745,5.99,63.23,48.05,69.098,,,,,,,,,
7746,23.14,66.949,48.05,69.098,,,,,,,,,
7747,21.94,73.356,48.05,69.098,,,,,,,,,
7748,13.3,66.949,48.06,69.098,,,,,,,,,
7749,12.62,66.895,48.08,69.098,,,,,,,,,
7750,11.38,63.348,48.08,69.098,,,,,,,,,
7751,13.95,62.805,48.1,69.098,,,,,,,,,
7752,12.21,62.265,48.1,69.098,,,,,,,,,
7753,12.59,61.333,48.13,69.098,,,,,,,,,
7754,12.51,58.688,48.13,69.098,,,,,,,,,
7755,10.49,58.688,48.13,69.098,,,,,,,,,
7756,11,58.688,48.15,69.098,,,,,,,,,
7757,14.96,58.688,48.16,69.098,,,,,,,,,
7758,23.81,61.427,48.17,69.098,,,,,,,,,
7759,39.94,66.563,48.18,69.098,,,,,,,,,
7760,41.99,79.684,48.18,69.098,,,,,,,,,
7761,43.92,80.393,48.2,69.098,,,,,,,,,
7762,43.91,72.422,48.23,69.098,,,,,,,,,
7763,43.68,66.895,48.24,69.098,,,,,,,,,
7764,43.94,66.895,48.24,69.098,,,,,,,,,
7765,44.36,66.895,48.24,69.098,,,,,,,,,
7766,49.05,66.895,48.25,69.098,,,,,,,,,
7767,53.46,66.895,48.34,69.098,,,,,,,,,
7768,50.99,66.895,48.35,69.098,,,,,,,,,
7769,59.3,73.364,48.37,69.099,,,,,,,,,
7770,66.02,80.393,48.38,69.099,,,,,,,,,
7771,53.38,72.422,48.41,69.099,,,,,,,,,
7772,47.93,66.896,48.42,69.099,,,,,,,,,
7773,43.95,64.138,48.43,69.099,,,,,,,,,
7774,38.63,61.485,48.45,69.099,,,,,,,,,
7775,38.76,61.154,48.46,69.099,,,,,,,,,
7776,34.97,60.938,48.46,69.099,,,,,,,,,
7777,36.03,58.687,48.47,69.173,,,,,,,,,
7778,35.46,58.687,48.48,69.174,,,,,,,,,
7779,35.63,58.652,48.49,69.176,,,,,,,,,
7780,35.73,58.651,48.5,69.231,,,,,,,,,
7781,35.42,58.651,48.52,69.268,,,,,,,,,
7782,37.92,60.937,48.53,69.275,,,,,,,,,
7783,46.51,62.55,48.53,69.33,,,,,,,,,
7784,67.86,66.895,48.59,69.392,,,,,,,,,
7785,72.63,66.896,48.62,69.395,,,,,,,,,
7786,54.99,66.895,48.65,69.395,,,,,,,,,
7787,54.26,66.895,48.67,69.396,,,,,,,,,
7788,64.03,66.895,48.69,69.396,,,,,,,,,
7789,55.27,64.619,48.72,69.396,,,,,,,,,
7790,64.91,66.895,48.72,69.396,,,,,,,,,
7791,62.65,66.895,48.73,69.402,,,,,,,,,
7792,62.65,66.895,48.73,69.417,,,,,,,,,
7793,62.65,73.364,48.8,69.428,,,,,,,,,
7794,68.05,80.344,48.81,69.48,,,,,,,,,
7795,57.46,73.356,48.82,69.487,,,,,,,,,
7796,43.99,66.949,48.84,69.487,,,,,,,,,
7797,35.42,66.895,48.84,69.487,,,,,,,,,
7798,32.64,62.552,48.85,69.487,,,,,,,,,
7799,31.31,61.756,48.85,69.537,,,,,,,,,
7800,29.69,61.156,48.86,69.546,,,,,,,,,
7801,27.15,58.855,48.86,69.57,,,,,,,,,
7802,15.7,58.689,48.91,69.586,,,,,,,,,
7803,10.7,58.688,48.92,69.638,,,,,,,,,
7804,10.96,58.688,48.93,69.68,,,,,,,,,
7805,10.75,60.658,48.93,69.683,,,,,,,,,
7806,20.24,61.155,48.93,69.753,,,,,,,,,
7807,29.92,62.265,48.95,69.829,,,,,,,,,
7808,37.37,66.895,48.95,69.829,,,,,,,,,
7809,35.72,73.356,48.98,69.829,,,,,,,,,
7810,32.49,66.896,48.98,69.829,,,,,,,,,
7811,31.98,63.228,48.98,69.829,,,,,,,,,
7812,31.8,61.414,48.99,69.829,,,,,,,,,
7813,31.03,61.279,49,69.829,,,,,,,,,
7814,31.3,61.853,49.01,69.829,,,,,,,,,
7815,32.56,62.076,49.01,69.829,,,,,,,,,
7816,41.43,62.342,49.01,69.829,,,,,,,,,
7817,50.06,59.085,49.01,69.829,,,,,,,,,
7818,61.26,71.814,49.02,69.829,,,,,,,,,
7819,50.93,73.356,49.05,69.829,,,,,,,,,
7820,43.97,63.074,49.06,69.829,,,,,,,,,
7821,39.99,61.87,49.07,69.829,,,,,,,,,
7822,33.7,61.15,49.07,69.829,,,,,,,,,
7823,29.56,61.155,49.07,69.829,,,,,,,,,
7824,20.6,60.937,49.07,69.829,,,,,,,,,
7825,9.67,58.686,49.07,69.829,,,,,,,,,
7826,12.76,53.553,49.08,69.829,,,,,,,,,
7827,9.64,43.996,49.09,69.829,,,,,,,,,
7828,9.47,41.227,49.12,69.835,,,,,,,,,
7829,9.46,41.871,49.12,69.835,,,,,,,,,
7830,12.77,53.556,49.17,69.835,,,,,,,,,
7831,17.1,60.55,49.17,69.835,,,,,,,,,
7832,32.93,61.375,49.2,69.835,,,,,,,,,
7833,31.09,61.87,49.21,69.835,,,,,,,,,
7834,29.96,61.995,49.28,69.835,,,,,,,,,
7835,24.03,66.892,49.31,69.892,,,,,,,,,
7836,16.24,58.801,49.37,69.912,,,,,,,,,
7837,12.75,65.114,49.41,69.976,,,,,,,,,
7838,16.63,58.807,49.42,69.978,,,,,,,,,
7839,26.23,66.33,49.43,69.992,,,,,,,,,
7840,30.76,66.895,49.45,70.049,,,,,,,,,
7841,31.95,73.356,49.49,70.08,,,,,,,,,
7842,37.97,80.434,49.51,70.105,,,,,,,,,
7843,37.57,73.363,49.52,70.107,,,,,,,,,
7844,36.98,66.948,49.56,70.136,,,,,,,,,
7845,33.94,66.895,49.57,70.152,,,,,,,,,
7846,29.34,62.127,49.58,70.208,,,,,,,,,
7847,27.41,58.809,49.58,70.208,,,,,,,,,
7848,24.05,63.449,49.59,70.209,,,,,,,,,
7849,26.93,60.55,49.6,70.209,,,,,,,,,
7850,27.75,60.118,49.61,70.209,,,,,,,,,
7851,28.04,53.556,49.66,70.209,,,,,,,,,
7852,27.1,53.515,49.68,70.209,,,,,,,,,
7853,28.22,53.556,49.68,70.209,,,,,,,,,
7854,35.66,60.096,49.71,70.209,,,,,,,,,
7855,49.01,60.55,49.71,70.209,,,,,,,,,
7856,49.07,61.24,49.74,70.209,,,,,,,,,
7857,48,64.285,49.77,70.211,,,,,,,,,
7858,46.92,58.687,49.77,70.211,,,,,,,,,
7859,45.43,61.666,49.78,70.214,,,,,,,,,
7860,46.5,62.265,49.8,70.229,,,,,,,,,
7861,39.57,65.729,49.81,70.33,,,,,,,,,
7862,41.13,58.801,49.85,70.377,,,,,,,,,
7863,43.13,66.894,49.87,70.47,,,,,,,,,
7864,44.91,66.895,49.9,70.537,,,,,,,,,
7865,46.94,66.949,49.9,70.548,,,,,,,,,
7866,53.97,73.364,49.9,70.548,,,,,,,,,
7867,56.24,80.399,49.9,70.548,,,,,,,,,
7868,55.97,73.359,49.9,70.549,,,,,,,,,
7869,48,66.948,49.9,70.549,,,,,,,,,
7870,47.98,66.894,49.9,70.549,,,,,,,,,
7871,47.98,63.757,49.9,70.549,,,,,,,,,
7872,40.99,62.555,49.91,70.549,,,,,,,,,
7873,39.89,61.757,49.91,70.549,,,,,,,,,
7874,36.19,61.335,49.91,70.549,,,,,,,,,
7875,34.49,58.687,49.91,70.549,,,,,,,,,
7876,36.2,58.687,49.92,70.579,,,,,,,,,
7877,38,58.687,49.93,70.65,,,,,,,,,
7878,35.86,58.687,49.93,70.65,,,,,,,,,
7879,35.03,61.49,49.93,70.68,,,,,,,,,
7880,42.37,62.821,49.94,70.811,,,,,,,,,
7881,49.95,66.895,49.94,70.84,,,,,,,,,
7882,49.94,66.895,49.94,70.84,,,,,,,,,
7883,51.97,66.891,49.95,70.84,,,,,,,,,
7884,53.51,62.096,49.95,70.84,,,,,,,,,
7885,49.96,61.396,49.95,71.017,,,,,,,,,
7886,46.98,60.956,49.96,71.1,,,,,,,,,
7887,38.98,61.174,49.97,71.1,,,,,,,,,
7888,35.29,66.887,49.97,71.128,,,,,,,,,
7889,39.56,67.833,49.97,71.356,,,,,,,,,
7890,44.26,73.364,49.97,71.356,,,,,,,,,
7891,38.41,73.356,49.97,71.356,,,,,,,,,
7892,37.93,66.895,49.97,71.356,,,,,,,,,
7893,36.12,62.411,49.98,71.361,,,,,,,,,
7894,32.12,61.191,49.98,71.368,,,,,,,,,
7895,30.09,61.139,49.99,71.372,,,,,,,,,
7896,27.58,59.986,49.99,71.373,,,,,,,,,
7897,19.21,58.686,49.99,71.374,,,,,,,,,
7898,12.59,43.703,49.99,71.374,,,,,,,,,
7899,11.56,36.054,49.99,71.406,,,,,,,,,
7900,11.45,28.21,49.99,71.406,,,,,,,,,
7901,15.74,13.243,49.99,71.406,,,,,,,,,
7902,12.85,0.00020935,49.99,71.406,,,,,,,,,
7903,11.41,4.29E-06,50,71.406,,,,,,,,,
7904,9.77,8.23E-06,50,71.406,,,,,,,,,
7905,19.36,0.00012978,50,71.406,,,,,,,,,
7906,11.58,2.79E-05,50,71.406,,,,,,,,,
7907,19.95,0.00020992,50,71.406,,,,,,,,,
7908,21.6,28.21,50,71.406,,,,,,,,,
7909,11.48,28.21,50,71.406,,,,,,,,,
7910,11.49,28.209,50,71.406,,,,,,,,,
7911,15.75,28.357,50,71.406,,,,,,,,,
7912,15.55,29.025,50,71.406,,,,,,,,,
7913,23.6,45.378,50,71.406,,,,,,,,,
7914,29.17,56.265,50,71.406,,,,,,,,,
7915,29.43,56.265,50,71.406,,,,,,,,,
7916,29.51,46.051,50.01,71.406,,,,,,,,,
7917,29.07,46.051,50.02,71.406,,,,,,,,,
7918,29.01,38.159,50.02,71.406,,,,,,,,,
7919,28.37,36.3,50.03,71.407,,,,,,,,,
7920,21.94,33.617,50.03,71.407,,,,,,,,,
7921,11.47,33.617,50.04,71.407,,,,,,,,,
7922,14.95,33.349,50.05,71.407,,,,,,,,,
7923,17.06,33.614,50.05,71.407,,,,,,,,,
7924,13.06,33.617,50.06,71.41,,,,,,,,,
7925,10.02,36.3,50.06,71.416,,,,,,,,,
7926,20.96,46.326,50.06,71.416,,,,,,,,,
7927,40.1,60.549,50.07,71.421,,,,,,,,,
7928,36.12,61.757,50.07,71.452,,,,,,,,,
7929,40.06,63.074,50.07,71.454,,,,,,,,,
7930,36.04,63.094,50.08,71.454,,,,,,,,,
7931,34.06,63.229,50.08,71.455,,,,,,,,,
7932,34.73,68.047,50.09,71.486,,,,,,,,,
7933,31.1,61.979,50.1,71.495,,,,,,,,,
7934,32.38,67.143,50.1,71.496,,,,,,,,,
7935,33.33,67.318,50.12,71.496,,,,,,,,,
7936,34.82,73.363,50.13,71.496,,,,,,,,,
7937,35.7,74.72,50.19,71.521,,,,,,,,,
7938,40.32,85.42,50.21,71.564,,,,,,,,,
7939,36.7,74.72,50.31,71.564,,,,,,,,,
7940,35.26,73.363,50.31,71.585,,,,,,,,,
7941,35.95,67.143,50.44,71.585,,,,,,,,,
7942,30.93,66.103,50.45,71.585,,,,,,,,,
7943,30,62.539,50.49,71.585,,,,,,,,,
7944,15.87,61.335,50.52,71.585,,,,,,,,,
7945,22.5,59.772,50.56,71.588,,,,,,,,,
7946,16.07,58.687,50.58,71.59,,,,,,,,,
7947,15.46,58.687,50.61,71.67,,,,,,,,,
7948,16.29,58.687,50.63,71.678,,,,,,,,,
7949,22.04,58.687,50.75,71.681,,,,,,,,,
7950,24.7,61.156,50.78,71.752,,,,,,,,,
7951,34.01,65.535,50.81,71.814,,,,,,,,,
7952,40.13,73.376,50.81,71.828,,,,,,,,,
7953,37.78,80.405,50.81,71.835,,,,,,,,,
7954,36.39,74.513,50.82,71.837,,,,,,,,,
7955,35.84,74.513,50.85,71.837,,,,,,,,,
7956,36.05,81.617,50.9,71.838,,,,,,,,,
7957,39.91,82.18,50.9,71.838,,,,,,,,,
7958,45.07,82.558,50.9,71.838,,,,,,,,,
7959,48.59,82.706,50.92,71.838,,,,,,,,,
7960,52.94,86.459,50.92,71.838,,,,,,,,,
7961,51.97,105.28,50.93,71.838,,,,,,,,,
7962,59.7,123.99,50.93,71.838,,,,,,,,,
7963,52.98,105.28,50.94,71.838,,,,,,,,,
7964,51.32,102.07,50.94,71.838,,,,,,,,,
7965,49.99,82.558,50.94,71.838,,,,,,,,,
7966,36.59,73.364,50.95,71.838,,,,,,,,,
7967,36.64,70.136,50.95,71.839,,,,,,,,,
7968,35.01,62.748,50.96,71.84,,,,,,,,,
7969,36.56,62.409,50.97,71.897,,,,,,,,,
7970,36.79,60.27,50.97,71.926,,,,,,,,,
7971,35.56,59.607,50.98,71.926,,,,,,,,,
7972,35.06,58.689,50.99,71.926,,,,,,,,,
7973,36.17,58.688,50.99,71.926,,,,,,,,,
7974,38.97,61.776,50.99,71.926,,,,,,,,,
7975,57.72,68.226,50.99,71.926,,,,,,,,,
7976,84.97,82.558,51,71.926,,,,,,,,,
7977,88.52,82.56,51.01,71.926,,,,,,,,,
7978,90.1,82.558,51.03,71.926,,,,,,,,,
7979,88.33,78.219,51.03,71.926,,,,,,,,,
7980,86,78.217,51.03,71.926,,,,,,,,,
7981,82.18,73.363,51.03,71.926,,,,,,,,,
7982,82.4,73.363,51.04,71.926,,,,,,,,,
7983,89.21,73.363,51.04,71.926,,,,,,,,,
7984,90.4,73.363,51.06,71.926,,,,,,,,,
7985,97.8,82.558,51.1,71.926,,,,,,,,,
7986,118.49,82.558,51.1,71.926,,,,,,,,,
7987,110.36,82.558,51.14,71.926,,,,,,,,,
7988,85.56,73.363,51.14,71.927,,,,,,,,,
7989,77.34,67.1,51.14,71.927,,,,,,,,,
7990,64.27,62.733,51.17,71.946,,,,,,,,,
7991,55.57,62.127,51.18,72.047,,,,,,,,,
7992,47.71,61.156,51.2,72.153,,,,,,,,,
7993,45.94,60.937,51.2,72.198,,,,,,,,,
7994,38.2,59.607,51.25,72.199,,,,,,,,,
7995,36.97,57.185,51.28,72.221,,,,,,,,,
7996,36.1,57.157,51.32,72.221,,,,,,,,,
7997,38.47,58.136,51.33,72.221,,,,,,,,,
7998,42.72,60.549,51.48,72.222,,,,,,,,,
7999,53.99,61.228,51.5,72.222,,,,,,,,,
8000,83.75,62.742,51.52,72.222,,,,,,,,,
8001,88.16,63.386,51.54,72.223,,,,,,,,,
8002,85.25,64.041,51.55,72.223,,,,,,,,,
8003,86.79,73.361,51.59,72.223,,,,,,,,,
8004,86.7,62.943,51.59,72.223,,,,,,,,,
8005,84.07,59.61,51.59,72.223,,,,,,,,,
8006,83.34,59.606,51.61,72.223,,,,,,,,,
8007,82.81,59.616,51.65,72.223,,,,,,,,,
8008,84.22,63.073,51.66,72.223,,,,,,,,,
8009,86.06,73.362,51.7,72.223,,,,,,,,,
8010,100.12,73.363,51.71,72.223,,,,,,,,,
8011,95.1,73.363,51.71,72.223,,,,,,,,,
8012,87.24,73.362,51.78,72.223,,,,,,,,,
8013,68.5,73.361,51.87,72.223,,,,,,,,,
8014,51.96,62.265,51.9,72.223,,,,,,,,,
8015,38.45,60.611,51.91,72.223,,,,,,,,,
8016,36.67,60.503,51.91,72.223,,,,,,,,,
8017,35.82,59.606,51.91,72.223,,,,,,,,,
8018,38.59,58.688,51.92,72.223,,,,,,,,,
8019,37.18,58.69,51.93,72.223,,,,,,,,,
8020,37,58.687,51.93,72.223,,,,,,,,,
8021,37.42,59.606,51.93,72.223,,,,,,,,,
8022,36.14,62.265,51.96,72.223,,,,,,,,,
8023,55.97,70.377,51.96,72.223,,,,,,,,,
8024,81.69,80.393,51.97,72.223,,,,,,,,,
8025,75.01,102.07,51.97,72.223,,,,,,,,,
8026,72.89,102.07,51.97,72.223,,,,,,,,,
8027,70.38,83.193,51.98,72.223,,,,,,,,,
8028,74.87,82.706,51.98,72.223,,,,,,,,,
8029,74.91,80.406,51.99,72.223,,,,,,,,,
8030,73.18,74.513,52,72.223,,,,,,,,,
8031,72.5,74.512,52,72.223,,,,,,,,,
8032,74.42,82.18,52.01,72.223,,,,,,,,,
8033,76.6,102.07,52.02,72.223,,,,,,,,,
8034,85.69,105.33,52.09,72.223,,,,,,,,,
8035,82.57,123.94,52.09,72.223,,,,,,,,,
8036,77.38,102.07,52.2,72.223,,,,,,,,,
8037,61.95,82.302,52.23,72.223,,,,,,,,,
8038,52.93,73.363,52.27,72.223,,,,,,,,,
8039,41.58,68.527,52.32,72.223,,,,,,,,,
8040,37.94,63.623,52.35,72.223,,,,,,,,,
8041,39.9,62.551,52.39,72.223,,,,,,,,,
8042,39.02,61.995,52.4,72.223,,,,,,,,,
8043,37.89,59.361,52.44,72.223,,,,,,,,,
8044,37.82,58.687,52.47,72.223,,,,,,,,,
8045,34.7,58.687,52.51,72.223,,,,,,,,,
8046,36.75,58.687,52.51,72.223,,,,,,,,,
8047,34.07,60.565,52.65,72.223,,,,,,,,,
8048,37.01,61.995,52.73,72.223,,,,,,,,,
8049,46.17,63.073,52.77,72.223,,,,,,,,,
8050,46.1,67.98,52.8,72.223,,,,,,,,,
8051,42.33,68.489,52.86,72.223,,,,,,,,,
8052,44.02,63.268,52.89,72.223,,,,,,,,,
8053,40,60.981,52.92,72.223,,,,,,,,,
8054,37.28,59.541,52.93,72.223,,,,,,,,,
8055,38.21,59.541,52.94,72.223,,,,,,,,,
8056,46.13,61.691,52.94,72.223,,,,,,,,,
8057,47.96,71.372,52.94,72.223,,,,,,,,,
8058,47.95,73.363,52.97,72.224,,,,,,,,,
8059,42.99,73.363,52.98,72.224,,,,,,,,,
8060,39.37,67.231,53.04,72.224,,,,,,,,,
8061,36.79,63.298,53.05,72.224,,,,,,,,,
8062,38.52,63.073,53.05,72.224,,,,,,,,,
8063,39.92,62.848,53.11,72.224,,,,,,,,,
8064,35.68,0,53.12,72.224,,,,,,,,,
8065,33.17,60.154,53.13,72.224,,,,,,,,,
8066,31.93,60.152,53.14,72.226,,,,,,,,,
8067,30.43,58.962,53.23,72.226,,,,,,,,,
8068,28.3,58.961,53.3,72.226,,,,,,,,,
8069,30.44,58.961,53.3,72.226,,,,,,,,,
8070,29.87,60.152,53.33,72.226,,,,,,,,,
8071,29.81,60.549,53.35,72.308,,,,,,,,,
8072,27.72,61.334,53.38,72.311,,,,,,,,,
8073,29.95,61.995,53.38,72.312,,,,,,,,,
8074,33.08,66.03,53.46,72.312,,,,,,,,,
8075,34.85,60.157,53.47,72.312,,,,,,,,,
8076,36.91,65.114,53.51,72.314,,,,,,,,,
8077,37,69.892,53.51,72.317,,,,,,,,,
8078,32.92,60.153,53.54,72.317,,,,,,,,,
8079,34.06,60.152,53.56,72.36,,,,,,,,,
8080,34.29,60.154,53.65,72.422,,,,,,,,,
8081,36.97,66.926,53.67,72.422,,,,,,,,,
8082,39.36,73.706,53.67,72.422,,,,,,,,,
8083,39,75.195,53.68,72.434,,,,,,,,,
8084,37.06,73.707,53.71,72.539,,,,,,,,,
8085,36.03,67.65,53.71,72.539,,,,,,,,,
8086,33.95,66.926,53.76,72.649,,,,,,,,,
8087,33.98,63.074,53.77,72.709,,,,,,,,,
8088,28.25,62.413,53.84,72.734,,,,,,,,,
8089,12.05,61.156,53.84,72.769,,,,,,,,,
8090,17.69,60.157,53.87,72.804,,,,,,,,,
8091,15.31,60.152,53.88,72.817,,,,,,,,,
8092,12.75,57.185,53.91,72.852,,,,,,,,,
8093,17.18,57.342,53.91,72.932,,,,,,,,,
8094,25.05,60.152,53.91,72.933,,,,,,,,,
8095,33.19,62.41,53.91,72.945,,,,,,,,,
8096,38.56,71.838,53.92,72.994,,,,,,,,,
8097,42.9,73.703,53.93,73.003,,,,,,,,,
8098,38.29,67.202,53.93,73.003,,,,,,,,,
8099,37.06,63.04,53.93,73.003,,,,,,,,,
8100,38.94,60.153,53.93,73.003,,,,,,,,,
8101,36.36,60.152,53.93,73.036,,,,,,,,,
8102,39.45,60.152,53.93,73.039,,,,,,,,,
8103,43.97,60.154,53.94,73.041,,,,,,,,,
8104,46.14,63.052,53.94,73.041,,,,,,,,,
8105,50.96,70.152,53.94,73.041,,,,,,,,,
8106,51.04,75.196,53.94,73.041,,,,,,,,,
8107,48.85,73.706,53.95,73.041,,,,,,,,,
8108,45.6,67.653,53.96,73.082,,,,,,,,,
8109,42.38,63.605,53.97,73.187,,,,,,,,,
8110,39.83,62.127,53.97,73.187,,,,,,,,,
8111,33.53,61.156,53.99,73.307,,,,,,,,,
8112,30.03,60.55,53.99,73.307,,,,,,,,,
8113,28.69,58.959,54,73.356,,,,,,,,,
8114,28.01,57.156,54.01,73.356,,,,,,,,,
8115,26.88,46.271,54.02,73.356,,,,,,,,,
8116,27.93,39.799,54.02,73.356,,,,,,,,,
8117,28.23,41.654,54.04,73.356,,,,,,,,,
8118,30.73,58.961,54.07,73.356,,,,,,,,,
8119,35.39,60.55,54.08,73.359,,,,,,,,,
8120,39.69,62.265,54.1,73.361,,,,,,,,,
8121,40.05,67.649,54.11,73.361,,,,,,,,,
8122,40.36,67.919,54.15,73.362,,,,,,,,,
8123,47.59,60.689,54.18,73.362,,,,,,,,,
8124,46.78,60.568,54.2,73.363,,,,,,,,,
8125,44.07,60.153,54.25,73.363,,,,,,,,,
8126,42.45,60.153,54.26,73.363,,,,,,,,,
8127,39.97,60.815,54.27,73.363,,,,,,,,,
8128,39.05,64.269,54.3,73.363,,,,,,,,,
8129,39.05,68.527,54.31,73.363,,,,,,,,,
8130,43.96,80.768,54.33,73.363,,,,,,,,,
8131,40.04,75.196,54.35,73.363,,,,,,,,,
8132,46.04,71.839,54.37,73.363,,,,,,,,,
8133,35.35,64.793,54.4,73.363,,,,,,,,,
8134,30.03,71.838,54.4,73.363,,,,,,,,,
8135,28.06,62.127,54.43,73.363,,,,,,,,,
8136,13.45,60.153,54.44,73.363,,,,,,,,,
8137,14.34,58.962,54.48,73.364,,,,,,,,,
8138,12.34,58.961,54.55,73.364,,,,,,,,,
8139,9.71,58.961,54.58,73.364,,,,,,,,,
8140,12.7,58.962,54.61,73.364,,,,,,,,,
8141,14.04,58.962,54.61,73.364,,,,,,,,,
8142,13.27,60.833,54.61,73.374,,,,,,,,,
8143,29.57,62.552,54.66,73.375,,,,,,,,,
8144,38.24,71.838,54.68,73.376,,,,,,,,,
8145,37.59,75.196,54.69,73.377,,,,,,,,,
8146,39.13,75.195,54.75,73.59,,,,,,,,,
8147,38.22,71.838,54.77,73.591,,,,,,,,,
8148,34.6,71.838,54.86,73.591,,,,,,,,,
